Hugo_Symbol,TCGA-38-4625-01A-01R-1206-07,TCGA-44-3396-01A-01R-1206-07,TCGA-38-4627-01A-01R-1206-07,TCGA-38-4626-01A-01R-1206-07,TCGA-44-2665-01A-01R-A278-07,TCGA-44-2661-01A-01R-1107-07,TCGA-44-2657-01A-01R-1107-07,TCGA-44-2668-01A-01R-0946-07,TCGA-44-2668-01A-01R-A278-07,TCGA-44-2662-01A-01R-0946-07,TCGA-44-2655-01A-01R-0946-07,TCGA-38-4632-01A-01R-1755-07,TCGA-44-2665-01A-01R-0946-07,TCGA-44-2662-01A-01R-A278-07,TCGA-38-4625-01A-01R-1206-07.1,TCGA-38-4632-11A-01R-1755-07,TCGA-38-4627-11A-01R-1758-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-2661-11A-01R-1758-07,TCGA-44-2668-11A-01R-1758-07,TCGA-38-4625-11A-01R-1758-07,TCGA-44-3396-11A-01R-1758-07,TCGA-44-2657-11A-01R-1758-07,TCGA-38-4626-11A-01R-1758-07,TCGA-44-2655-11A-01R-1758-07
CRY2,0.0,3158.0,2950.0,5534.0,1514.0,1939.0,2211.0,1980.0,799.0,980.0,6140.0,481.0,1865.0,635.0,1163.0,1561.0,2041.0,7237.0,6446.0,3818.0,3667.0,5624.0,8350.0,2896.0,6487.0,9133.0
PARP15,0.0,1109.3,110.0,589.0,361.11,807.3,524.0,248.0,78.01,645.11,482.0,92.11,534.13,281.04,242.12,64.0,83.06,197.0,174.09,185.23,268.0,242.0,351.0,630.0,416.0,144.0
RNF20,0.0,3801.0,2861.0,4196.0,1671.0,1261.0,1295.0,4308.0,1604.0,3168.0,4291.0,641.0,2570.0,2076.0,2275.0,957.0,1372.0,2914.0,2260.0,2716.0,2326.0,2654.0,3935.0,1945.0,2144.0,4614.0
OR2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGRMC2,0.0,4553.0,4826.0,6268.0,3581.0,2922.0,2162.0,5812.0,1791.0,5021.0,9538.0,3012.0,4975.0,2794.0,5556.0,1580.0,3307.0,3951.8,3049.0,3247.0,2894.0,4410.0,4468.0,2355.0,3520.0,5231.0
CD248,0.0,5339.0,6926.0,10710.0,226.0,744.0,867.0,4143.0,361.0,1772.0,1502.0,592.0,3988.0,211.0,2035.0,355.0,3561.0,4165.0,6747.0,2305.0,1887.0,902.0,2498.0,701.0,1173.0,3667.0
ASZ1,0.0,1.0,3.0,14.0,0.0,4.0,2.0,2.0,4.0,7.0,1.0,4.0,0.0,4.0,5.0,3.0,16.0,5.0,1.0,0.0,2.0,3.0,3.0,5.0,1.0,8.0
COMMD5,0.0,4353.99,2426.11,2447.33,1127.73,1610.55,1176.59,3999.29,1234.92,1505.44,2764.28,2530.2,2264.3,907.95,4340.55,805.77,1850.29,1566.81,1042.11,1134.5,1666.57,2351.67,1660.61,1145.88,2431.69,1667.9
SEC13,0.0,12109.21,7424.0,12382.0,4474.29,6464.7,3526.0,7648.0,2781.0,7935.76,12812.38,7727.0,7998.0,5294.07,17627.0,2884.0,4835.0,5806.0,3946.0,4041.0,5585.0,5584.0,5730.0,3553.0,6165.0,5648.0
YWHAZ,4.0,121481.52,54665.61,64259.09,17497.33,39044.47,26807.93,169892.38,45355.48,68840.44,107735.95,54747.36,27856.07,33111.63,129399.54,15746.03,30138.58,32075.43,28415.68,26012.13,39432.74,36607.63,44703.12,22133.9,46204.8,38166.97
SERPINI1,0.0,1274.0,545.0,371.0,618.0,389.0,293.0,766.0,316.0,277.0,881.0,115.0,501.0,219.0,312.0,149.0,349.0,313.0,190.0,264.0,158.0,278.0,363.0,131.0,240.0,517.0
C5,0.0,380.0,1019.0,3461.0,478.0,6579.0,157.0,283.0,163.0,168.0,2155.0,978.0,238.0,190.0,423.0,513.0,1233.0,5869.0,2085.0,2518.0,1222.0,1184.0,2117.0,1383.0,1082.0,3605.0
PLCG1,0.0,7190.96,2969.97,5533.01,2295.86,2167.97,2615.99,3737.0,1553.87,5246.99,2740.99,728.98,2740.99,3907.7,2312.0,744.0,1581.0,5041.99,3438.98,3389.99,2237.99,2437.0,6289.73,2541.0,1780.0,6151.99
DLGAP3,0.0,41.0,30.0,72.0,2.0,18.0,19.0,34.0,8.0,90.0,9.0,52.0,31.0,24.0,19.0,49.0,11.0,66.0,22.0,16.0,22.0,16.0,24.0,51.0,7.0,10.0
HIST1H3I,0.0,0.0,0.0,0.0,311.0,0.0,0.0,1.0,705.0,1.0,1.0,1.0,1.0,1994.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2BPL,15.0,7251.0,5346.0,6509.0,1966.0,2259.0,2128.0,4415.0,2013.0,2408.0,3581.0,1510.0,3338.0,2138.0,1888.0,1079.0,1858.0,4259.0,2696.0,2995.0,3149.0,3561.0,4748.0,2022.0,2638.0,6669.0
FAM81A,0.0,193.0,194.0,90.0,43.0,86.0,77.0,88.0,21.0,505.0,471.0,199.0,63.0,319.0,328.0,24.0,61.0,65.0,14.0,36.0,25.0,71.0,107.0,103.0,112.0,107.0
HIRIP3,0.0,1223.23,822.61,1598.93,425.65,738.36,766.38,1587.79,391.42,1365.68,1784.09,360.74,1218.32,480.77,2378.1,348.0,794.55,1398.31,1279.66,1227.64,1035.32,1701.95,1799.11,1016.83,1239.84,2072.05
ISY1,28.0,3077.9,2067.68,3342.43,1138.84,999.24,923.53,3654.64,921.69,2361.29,3106.75,784.06,1438.05,1292.31,3074.51,768.7,1416.82,1996.73,1292.34,1375.13,1620.59,1933.45,1955.84,1379.68,1788.04,2518.5
AGPAT6,0.0,6338.35,3272.0,7839.0,2609.86,2433.0,1640.0,6510.0,2489.91,6643.0,7201.0,1237.0,2851.0,4698.42,8571.0,1247.43,1795.0,4604.0,3383.0,3746.0,5787.0,3088.78,5436.0,3009.0,3410.0,5054.0
COL4A6,0.0,65.0,291.0,112.0,49.0,14.0,26.0,15.0,4.0,5.0,74.0,0.0,45.0,6.0,26.0,88.0,122.0,211.0,214.0,175.0,109.0,157.0,395.0,116.0,117.0,440.0
STOX2,0.0,94.0,296.0,1048.0,217.0,200.0,302.0,250.0,135.0,36.0,852.0,11.0,171.0,40.0,60.0,164.0,146.0,652.0,395.0,453.0,650.0,335.0,837.0,325.0,391.0,914.0
AARS,0.0,8564.0,13589.0,12494.0,7422.0,3409.0,5044.0,15834.0,6436.0,10818.0,13740.0,4628.0,11682.0,7545.0,11907.0,2130.0,3682.0,8098.0,6569.0,5914.0,7117.0,6304.0,9340.0,4838.0,5088.0,9152.0
ADAM33,0.0,397.0,614.0,446.0,190.0,144.0,109.0,67.0,12.0,24.0,112.0,8.0,489.0,12.0,78.0,32.0,200.0,236.0,420.0,345.0,334.0,163.0,701.0,71.0,279.0,291.0
BCL7B,0.0,7285.0,3486.0,5542.0,431.0,4054.0,2162.0,3747.0,986.0,5552.0,6066.0,3803.0,2408.0,1993.0,5987.0,1639.0,3677.0,4292.0,4183.0,2930.0,4576.0,5545.0,4800.0,2782.0,6055.0,4676.0
DNAJC24,0.0,618.0,435.0,675.0,606.0,589.0,204.0,465.0,185.0,399.0,627.0,146.0,496.0,351.0,592.0,192.0,304.0,327.0,208.0,299.0,243.0,348.0,457.0,231.0,319.0,414.0
CTNNA2,0.0,6.0,27.0,5.0,10.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0
ABR,0.0,9965.39,7814.53,17130.38,2212.35,4311.23,2916.0,14649.2,5049.92,9396.47,9379.64,1893.75,4333.36,5348.36,5345.41,2705.43,3813.27,9479.02,7306.45,7001.95,13770.37,9103.26,13593.56,5452.54,10226.69,11292.55
HNRNPUL2-BSCL2,0.0,4881.4,2383.74,4997.49,274.13,858.44,1301.0,5915.15,1315.09,4927.55,3444.76,503.53,1606.36,2012.82,2272.26,534.04,742.94,3684.69,3366.85,3606.13,3369.85,2098.61,4702.32,2838.57,1844.79,4982.94
DOCK2,0.0,4240.0,2094.0,7470.0,4576.0,2511.0,2393.0,4183.0,2194.0,3683.0,1427.0,621.0,2472.0,4132.0,1653.0,1980.0,1729.0,4526.0,3403.0,3442.0,7924.0,4255.0,7677.0,4317.0,5409.0,2634.0
OR7C1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
RNF185,0.0,3982.0,3695.36,5659.1,1755.68,3326.38,1900.92,3057.03,787.08,2033.33,4507.39,1057.64,2785.68,983.93,4881.67,1372.24,2204.15,3283.16,2280.84,2738.88,3307.54,3862.18,3814.35,2244.45,3641.27,4101.0
PAPSS1,0.0,6343.0,6056.0,7828.0,3409.0,3147.0,2880.0,5304.0,2061.0,4674.0,4625.0,1486.0,3660.0,3620.0,4481.0,1610.0,4822.0,7542.81,3635.0,4715.0,5787.0,5797.0,7493.0,4028.0,7072.0,7081.0
TBC1D29,0.0,37.0,1.0,1.0,7.0,3.0,1.0,5.78,5.0,27.0,0.0,5.0,24.0,13.0,13.86,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0
C17orf59,0.0,826.0,813.0,1032.0,132.0,438.0,429.0,519.0,201.0,317.0,736.0,192.0,299.0,215.0,629.0,307.0,759.0,808.0,385.0,694.0,764.0,1115.0,861.0,773.0,751.0,1105.0
C12orf44,0.0,5094.83,3570.97,3504.67,652.16,1093.76,1346.28,5729.58,1792.89,2354.13,3543.33,1395.69,1553.77,1456.25,4261.6,821.35,2596.52,2528.31,2100.8,1549.41,2923.17,2792.54,2510.64,1498.03,3177.43,2507.71
PSMD3,1.0,17868.0,7342.0,12890.0,2777.0,6052.0,3344.0,11043.0,3319.0,11691.0,15126.0,5064.0,4821.0,6136.0,16097.0,3043.0,4782.0,6952.0,4994.0,4650.0,7811.0,6682.0,7354.0,4555.0,7473.0,7029.0
KRTAP3-2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SAFB2,0.0,3875.96,1436.65,4779.9,815.44,1119.62,1299.43,4321.11,1722.38,2469.03,2377.23,466.03,1818.29,1680.67,2804.73,631.73,870.75,3596.15,2357.02,2074.37,3832.88,1972.54,4107.73,2124.05,2337.82,3595.11
TBC1D31,0.0,908.0,263.0,465.68,681.0,261.0,226.0,1191.87,628.88,744.0,404.0,442.0,294.0,762.0,1953.81,100.0,138.0,231.0,129.0,217.0,200.0,225.0,333.31,206.36,340.0,258.0
FRG2,0.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR10H1,0.0,19.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,12.72,1.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LIME1,0.0,1363.48,2006.34,317.8,25.96,587.79,775.3,244.43,70.91,233.91,215.8,133.55,137.38,158.85,307.47,122.61,351.87,277.35,158.5,312.13,206.5,251.15,521.55,687.34,267.91,232.94
SLC4A5,0.0,327.08,38.17,1023.28,70.7,845.57,370.15,55.29,39.65,44.38,380.39,31.35,87.78,54.68,337.27,756.87,103.67,208.24,272.59,138.14,451.23,1213.07,655.74,228.9,363.51,438.69
KCNIP3,0.0,202.0,216.0,205.0,42.0,73.0,176.0,154.0,26.0,67.0,74.0,55.0,173.0,16.0,45.0,28.0,73.0,174.0,284.0,143.0,113.0,144.0,143.0,56.0,95.0,249.0
CSPG5,0.0,198.0,107.0,2733.0,42.0,93.0,172.0,39.0,22.0,119.0,247.0,127.0,69.0,79.0,111.0,836.0,411.0,887.0,188.0,324.0,257.0,401.0,348.0,171.0,203.0,147.0
ZFP82,0.0,362.0,305.0,220.0,437.0,312.0,263.0,303.0,190.0,260.0,204.0,453.0,401.0,337.0,366.0,77.0,203.0,222.0,106.0,255.0,192.0,248.0,330.0,233.0,170.0,379.0
CABYR,0.0,156.82,202.98,85.52,60.0,90.8,119.97,1066.87,211.0,341.95,3330.67,75.76,96.56,119.0,197.25,2.0,15.26,35.12,17.0,43.2,8.38,18.31,36.32,22.56,77.28,49.72
RBM14-RBM4,0.0,124.13,54.13,152.08,50.84,71.31,67.58,114.15,38.2,72.32,66.09,9.86,77.08,70.73,67.83,15.74,31.44,75.08,33.66,41.53,63.89,66.9,100.35,51.51,91.22,71.54
KRT37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AC092687.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASMTL,0.0,1186.99,1204.5,1395.88,390.4,597.94,423.42,1144.92,425.93,484.97,918.48,562.0,937.48,340.08,1457.89,407.98,692.0,1111.42,879.48,696.5,775.47,1111.97,1045.99,664.0,882.99,1296.99
AC006156.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR1,0.0,2606.0,2798.0,2722.0,2744.0,1021.0,807.0,2326.0,851.0,1193.0,4364.0,247.0,2717.0,848.0,1858.0,1242.0,2140.0,1311.0,1378.0,876.0,1320.0,1179.0,2805.0,1134.0,1175.0,1540.0
SLC25A43,0.0,2189.0,2061.0,2093.0,1186.0,1168.0,755.0,2242.0,776.0,599.0,1553.0,916.0,1393.0,359.0,2792.0,458.0,952.0,1346.0,1237.0,1053.0,941.0,1724.0,1875.0,797.0,1621.0,1278.0
RNFT2,0.0,479.0,57.0,196.0,74.0,53.0,77.0,102.0,71.0,330.0,121.0,255.0,73.0,295.0,190.0,31.0,35.0,71.0,61.0,58.0,98.0,56.0,92.0,92.0,75.0,44.0
AKR1B10,0.0,241.25,2297.11,22.0,232.55,24.0,23.0,63.9,41.04,1131.29,6013.99,3.0,190.32,791.38,5347.44,3.0,13.0,1.0,6.0,14.0,4.0,429.76,12.0,50.0,138.0,52.92
NPB,0.0,79.97,8.17,18.31,9.67,1.08,1.05,13.33,2.38,5.33,0.0,45.32,1.12,4.62,35.87,0.0,10.63,2.74,0.0,9.06,5.84,11.05,5.93,4.87,4.35,12.1
CYP3A4,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.01,3.0,0.0,1.03
ADIPOR1,5.0,11602.0,9262.0,18246.0,7966.0,7255.0,5104.0,19321.0,5436.0,12717.0,37933.0,6467.0,11035.0,6370.0,17838.0,5922.0,6495.0,10419.0,8301.0,7790.0,9888.0,11576.0,12594.0,6947.0,12636.0,11732.0
XXcos-LUCA11.5,0.0,1.73,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,12.15,0.0,5.01,0.0,13.99,0.0,0.0,0.0,4.5,0.0,1.75,0.0,4.1,0.0,0.0,5.33
IL1A,0.0,281.0,43.0,141.0,208.0,71.0,9.0,1666.0,659.0,1117.0,75.0,101.0,213.0,760.0,32.0,36.0,102.0,128.0,420.0,140.0,431.0,362.0,337.0,200.0,792.0,264.0
NLRP4,0.0,2.0,1.0,0.0,5.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,14.0,149.0,1.0,0.0
FAR1,2.0,5772.0,2781.0,5621.0,5141.0,3460.0,1642.0,4222.0,2194.0,2130.0,4677.0,825.0,2635.0,2583.0,8514.0,1731.0,2396.0,3132.0,1784.0,2065.0,2976.0,2841.0,3874.0,1672.0,3580.0,3452.0
SIRT6,0.0,2346.0,935.0,1478.0,153.0,792.0,558.0,1637.0,442.0,1385.0,924.0,493.0,1202.0,633.0,3461.0,331.0,736.0,939.0,600.0,692.0,954.0,970.0,894.0,696.0,1105.0,922.0
P2RY4,0.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,3.0,2.0,9.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,3.0
ABCA13,0.0,319.0,588.0,403.0,1622.0,670.0,101.0,179.0,235.0,881.0,259.0,58.0,367.0,2433.0,5.0,59.0,78.0,118.0,32.0,43.0,54.0,294.0,1321.0,124.0,416.0,416.0
PFDN6,2.0,4739.63,1396.38,2063.31,629.53,1762.09,1011.07,1932.73,435.68,2152.96,3267.93,1238.48,1656.87,1027.42,4986.05,528.08,966.87,1031.72,681.32,669.52,910.29,1225.85,1003.39,654.75,1525.4,1041.27
ME3,0.0,2488.0,864.0,1247.0,985.0,842.0,318.0,1076.0,418.0,852.0,827.0,1084.0,914.0,621.0,868.0,245.0,441.0,781.0,378.0,502.0,598.0,416.0,627.0,230.0,660.0,890.0
HAPLN3,0.0,3962.0,2393.0,850.0,650.0,1298.0,798.0,3331.0,1004.0,1279.0,595.0,792.0,1482.0,803.0,1179.0,196.0,561.0,407.0,604.0,471.0,802.0,118.0,824.0,605.0,262.0,406.0
PMCH,0.0,28.62,9.06,3.74,55.71,26.59,4.46,17.25,5.13,28.76,86.49,19.1,35.85,17.77,11.5,6.9,1.28,2.62,3.65,1.15,0.0,3.74,4.91,4.14,5.67,1.33
ITGB7,0.0,2165.0,1130.0,2269.0,257.0,1591.0,1703.0,1700.0,561.0,2515.0,2820.0,698.0,291.0,1594.0,683.0,434.0,817.0,405.0,728.0,628.0,1146.0,505.0,1836.0,1371.0,665.0,538.0
SIPA1,0.0,7187.0,3417.0,5484.0,907.0,2524.0,2763.0,6058.0,2007.0,5088.0,3759.0,1442.0,2916.0,3337.0,2699.0,1105.0,2719.0,3554.0,3285.0,2736.0,3032.0,3743.0,5745.0,4031.0,3355.0,5153.0
THBS1,72.0,64075.0,120284.8,109831.0,105078.89,11872.55,10456.0,50462.0,32532.84,36299.0,24499.0,5762.0,51304.0,43439.44,19942.85,6407.0,37889.0,74867.54,71342.8,21676.0,110368.57,17963.0,75206.0,6255.0,45100.0,34565.65
GCLC,3.0,1433.0,2935.0,2071.0,462.0,1508.0,1813.0,6797.0,2820.7,3969.0,19581.75,1727.26,357.0,3319.0,9571.0,774.0,896.0,1137.0,585.0,1048.0,1206.0,1365.0,2246.0,760.0,2915.0,1436.7
PPP2R2D,0.0,1690.0,1371.0,2718.0,1693.0,947.0,717.0,1875.0,752.0,1277.0,2550.0,871.0,1840.0,965.0,1846.0,553.0,1034.0,1631.0,1247.0,1239.0,1480.0,1519.0,1826.0,957.0,1820.0,2009.0
GPX1,14.0,30858.24,29545.08,35586.27,6777.32,30870.79,9393.21,21335.14,7664.43,29190.27,41403.56,36035.49,17051.48,21157.58,44566.31,15753.57,32480.89,22327.25,15422.91,12506.49,21709.63,36095.88,23706.09,14548.39,46168.09,15112.8
DYNLRB2,0.0,7.0,120.0,42.0,16.0,104.0,51.0,24.0,9.0,7.0,112.0,18.0,31.0,3.0,2.0,67.0,40.0,42.0,15.0,26.0,11.0,299.0,262.0,70.0,660.0,224.0
USP17L29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELP5,0.0,1877.19,1615.0,2025.0,423.0,1704.0,1112.0,1736.04,520.0,1365.0,3610.03,1117.0,1321.0,681.0,1978.0,740.0,1720.05,1712.0,1152.0,1146.03,1377.0,1925.0,1504.0,1377.0,2110.0,2070.0
AC144568.2,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCP11L1,0.0,993.22,723.0,936.13,932.0,422.0,226.98,1081.26,491.83,522.26,486.0,208.0,867.38,415.23,782.1,176.0,320.0,425.18,383.44,386.0,413.37,408.36,712.11,249.0,370.17,492.37
HSF2BP,0.0,173.0,116.0,50.0,105.0,42.0,46.0,88.0,35.0,83.0,154.0,98.0,122.0,60.0,144.0,25.0,25.0,26.0,16.0,16.0,18.0,38.0,28.0,17.0,48.0,21.0
CLRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
QPCTL,0.0,1950.0,222.0,1199.0,302.0,1033.0,979.0,647.0,180.0,1916.0,542.0,1258.0,1223.0,964.0,2306.0,181.0,311.0,618.0,456.0,406.0,546.0,556.0,563.0,479.0,938.0,422.0
OR5C1,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AAAS,0.0,3251.0,1519.0,2981.0,1204.0,1614.0,1105.0,2097.0,499.0,1945.0,2138.0,943.0,1755.0,966.0,3573.0,566.0,1065.0,1758.0,1322.0,1281.0,1338.0,1773.0,1781.0,1213.0,1589.0,1915.0
PAAF1,0.0,3024.0,1028.0,1384.0,701.0,1155.0,733.0,1010.0,277.0,1847.0,3196.0,396.0,1060.0,910.0,936.0,424.0,554.0,795.0,597.0,657.0,537.0,1007.0,816.0,603.0,745.0,1121.0
FBLN1,0.0,22841.0,47741.0,21379.0,8670.0,6991.0,6663.0,11829.0,2720.0,9375.0,10319.0,1320.0,31281.0,3940.0,8461.0,3158.0,21164.0,25113.0,58163.0,34499.0,26389.0,27156.0,39992.0,14849.0,13736.0,46250.0
FAM90A26,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,2.17,1.02,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.06
CTD-3138B18.4,0.0,4.32,0.0,1.08,0.0,1.05,0.0,1.09,1.04,0.0,0.0,0.0,1.07,2.32,0.0,0.0,2.17,1.05,2.17,0.0,0.0,0.0,1.06,0.0,0.0,3.24
NPAP1,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,7.0
CTSO,0.0,7275.0,5799.0,5464.0,4194.0,3741.0,2779.0,5065.0,1395.0,3872.0,7304.0,702.0,4849.0,2205.0,1864.0,2598.0,3441.0,5083.0,4030.0,4067.0,3076.0,5464.0,7198.0,2885.0,3583.0,7076.0
NR4A3,1.0,1963.0,589.0,9431.0,178.0,362.0,110.0,611.0,167.0,107.0,596.0,255.0,181.0,95.0,1326.0,672.0,1667.0,4765.97,3480.0,323.0,2675.0,1925.0,2734.0,488.0,5605.0,886.0
NXPH3,0.0,172.0,971.0,366.0,83.0,96.0,101.0,200.0,63.0,45.0,194.0,29.0,242.0,26.0,265.0,126.0,432.0,423.0,1000.0,647.0,367.0,1036.0,1876.0,329.0,349.0,1358.0
PVRL1,1.0,5383.0,1569.0,2797.0,598.0,2107.0,1161.0,9920.0,1878.0,3270.0,3306.0,3284.0,2277.0,886.0,2589.0,322.0,509.0,1007.0,904.0,875.0,1861.0,722.0,1380.0,747.0,1171.0,1213.0
FUOM,0.0,729.0,678.0,788.0,188.0,662.0,356.0,395.0,146.0,575.0,381.0,913.0,312.0,402.0,500.0,515.0,1084.0,697.0,611.0,453.0,1243.0,1614.0,876.0,635.0,1813.0,571.0
FAM92A1,0.0,1787.39,1324.9,1407.45,1608.65,1615.36,427.8,1618.81,753.28,839.93,886.22,1890.49,854.19,808.99,2831.2,370.28,882.24,710.96,527.94,634.72,469.88,1053.78,911.49,465.19,967.58,1045.83
CSTA,0.0,597.0,499.0,977.0,823.0,889.0,280.0,584.0,193.0,1130.0,529.0,315.0,710.0,743.0,615.0,614.0,1487.0,989.0,612.0,813.0,899.0,2139.0,1142.0,771.0,2601.0,1054.0
RP11-812E19.9,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN1,0.0,2637.91,2061.55,2567.72,996.5,1890.98,950.37,857.6,342.16,841.77,2936.35,395.86,969.92,776.52,1067.6,1367.73,2692.0,4587.3,2404.47,3764.38,1299.52,2800.96,5105.98,2107.23,2417.7,4459.86
CTC-512J12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI27L1,0.0,789.0,368.0,700.0,404.0,707.0,238.0,559.0,205.0,149.0,1423.0,445.0,510.0,99.0,999.0,255.0,473.0,510.0,287.0,433.0,376.0,541.0,531.0,261.0,486.0,460.0
TMEM19,3.0,3145.62,2271.72,2958.0,2293.0,3776.38,1452.58,2234.46,988.14,1771.0,3553.81,1031.0,1746.3,1398.0,2145.0,1268.95,2245.47,2074.85,1557.03,1683.0,1854.11,2715.0,2898.72,1674.99,2571.0,2597.0
ST14,0.0,41387.0,14546.0,17609.0,5067.0,8183.0,8213.0,50298.0,14742.0,48357.0,21611.0,4944.0,11220.0,26618.0,17050.0,1852.0,4490.0,7553.0,5135.0,5080.0,10084.0,7193.0,9385.0,5730.0,9843.0,6319.0
TUBB4A,1.0,28.86,178.01,254.51,0.0,66.38,175.7,8.15,0.0,7.16,10.15,29.13,11.36,2.07,277.77,38.75,17.27,16.19,45.87,62.54,40.51,65.76,52.99,69.58,14.19,52.67
MFRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,5.67
FAM71A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,51.0,2.0,222.27
GCM2,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FOXQ1,0.0,791.0,787.0,504.0,133.0,500.0,1310.0,454.0,129.0,20.0,2060.0,1409.0,450.0,6.0,1012.0,30.0,112.0,290.0,194.0,316.0,461.0,931.0,523.0,354.0,942.0,1125.0
AZI2,1.0,4574.89,3046.55,5003.24,4014.13,3140.69,1144.85,3178.03,1220.58,1700.57,4845.03,1346.44,3263.0,1356.12,3228.67,1334.41,2504.93,3084.76,1671.72,2245.15,3386.72,3935.09,3989.01,1534.2,4058.98,3311.33
PROX1,0.0,263.0,570.0,266.0,747.0,139.0,105.0,678.0,310.0,29.0,322.0,24.0,522.0,25.0,76.0,38.0,126.0,223.0,128.0,309.0,114.0,188.0,444.0,90.0,112.0,508.0
